First Name	Last Name	Team ID	Age	Date
Theodore	Walker	278	54	2002-10-04
Kelly	Forbes	461	31	2012-09-08
Taylor	Hardy	342	57	2005-01-19
Steve	Bautista	471	80	1952-03-18
Daniel	Weber	350	65	2014-05-18
Elizabeth	Foley	376	27	1982-08-02
Lee	James	214	52	1972-09-26
William	Thomas	340	79	1995-06-25
Anthony	Williams	33	75	1978-08-09
Emily	Strickland	419	62	1951-02-27
Justin	King	479	75	1990-03-30
Vernon	Murphy	214	72	1963-04-18
Deborah	Johnson	428	24	2009-11-23
Deborah	Duran	247	72	1960-02-01
Lindsay	Thomas	396	26	1955-01-09
Richard	Porter	421	41	1985-06-15
Steven	Smith	267	32	1972-11-21
Jason	Ferguson	197	65	1988-05-16
Michael	Palmer	408	71	1986-05-29
Michael	Simpson	134	55	1976-10-02
Justin	Ryan	486	67	1950-02-21
William	Burke	390	36	1968-04-08
Catherine	Chapman	267	55	2004-03-06
Julie	Wilkins	285	61	1977-04-13
Lawrence	Oconnor	245	43	1958-02-07
Kevin	Williams	95	44	2022-09-29
Renee	Chaney	284	62	1958-06-09
Carla	Howell	429	62	1993-02-22
Timothy	Vasquez	426	50	2016-11-06
Danielle	Perez	15	29	1993-11-21
Kevin	Smith	113	42	1985-08-07
Barbara	Lewis	466	49	1998-10-29
Joseph	Richardson	356	63	2020-07-16
Jennifer	Lewis	30	29	2005-05-13
Crystal	Stephenson	425	67	1948-06-14
Derrick	Hobbs	275	66	1996-09-16
David	Jones	473	45	1967-09-25
Michael	Summers	247	27	1959-06-19
Megan	Allen	291	57	1999-04-17
Cassandra	Clarke	163	52	1951-09-22
Shannon	Baxter	334	40	1974-11-01
Mitchell	Mitchell	294	73	1959-11-23
John	Sloan	371	79	1947-05-01
Christian	Vaughn	229	44	1982-05-14
William	Sutton	445	50	1997-10-26
Scott	Johnson	26	53	2016-05-21
Denise	Castillo	479	74	1993-10-08
Hannah	Hamilton	46	44	2006-04-17
Garrett	Harrell	262	23	1953-07-10
Carol	Saunders	266	64	1970-11-07
David	Brooks	59	18	1973-09-08
Jesse	Murphy	468	52	1954-07-08
Maria	Hughes	220	39	1948-11-23
James	Dennis	483	27	1963-08-29
Daniel	Holder	341	54	1977-04-23
Christopher	Mendoza	496	72	1968-05-24
Diana	Roy	171	34	2013-06-30
Gregory	Mahoney	253	51	1966-03-12
Paul	Perez	137	38	1963-07-02
Stephanie	Collins	211	69	1991-01-06
Crystal	Baker	358	80	1961-04-12
Devin	Mcguire	107	56	1968-10-29
Sharon	Holland	462	28	2008-01-14
Lindsay	Thompson	141	70	1995-08-07
Todd	Brown	237	39	1951-09-12
Tracy	Casey	354	34	1991-07-22
Thomas	Scott	209	79	1977-02-14
Loretta	Rivera	103	69	1952-05-31
Samantha	Johnston	392	62	2023-10-17
Michael	Nelson	222	44	1964-04-25
Ashley	Holt	237	23	2017-06-21
Michael	Taylor	396	39	1993-09-22
Sherry	Hawkins	257	78	2000-03-21
Cheryl	Lewis	173	23	1969-07-14
Timothy	Perez	488	69	1973-06-03
Isaac	Fisher	387	79	1971-01-20
Christopher	Chandler	171	49	1980-09-06
Jeffrey	Bishop	198	27	1953-07-08
William	Turner	277	31	1960-04-13
Melissa	Johnson	152	31	1959-11-02
Mary	Martin	359	80	2006-07-31
Robert	Snow	282	50	2023-09-12
Vickie	Reyes	274	18	1949-06-06
Daniel	Moore	457	43	2002-10-22
Natasha	Brown	443	67	1965-07-21
Jack	Underwood	470	71	2012-01-06
William	Ramirez	7	58	1955-09-26
April	Garcia	376	25	1957-11-19
Jonathan	Hodges	424	57	1971-08-30
Victoria	Smith	254	30	1975-03-25
Michael	Taylor	282	19	2013-06-13
Brandon	Robles	258	52	1952-11-13
Stacey	Brown	289	79	1960-11-18
Alan	Morris	370	62	1963-07-07
Regina	Ramirez	266	26	2022-05-23
Matthew	Mack	184	49	1958-03-15
Mary	Barrera	341	49	1976-09-13
Christina	Shah	421	33	2003-02-05
Donald	Rocha	197	53	1971-09-07
Amanda	King	236	18	1948-05-25
Amy	Craig	220	44	1947-06-03
Sara	Pierce	84	29	1993-02-28
Keith	Chang	23	21	2021-03-25
Michael	Miller	497	57	1990-03-18
Shelly	Moore	203	41	2004-09-10
Edward	Garcia	355	45	1975-07-27
Amy	Taylor	271	57	1970-02-20
Sarah	Perez	328	77	1966-10-17
Mark	Mckee	233	74	2001-05-14
Barbara	Flynn	108	26	1982-11-16
Sarah	Roberts	418	28	2010-07-26
Jacob	Wells	134	44	1953-05-01
Melody	Holmes	100	38	2009-04-06
Jessica	Grimes	6	18	1988-10-07
Tiffany	Kemp	68	24	1947-07-20
Joshua	Thomas	79	67	2020-10-06
Rebecca	Shepherd	211	41	2015-08-02
Ashley	Solis	423	30	1993-08-25
Joshua	Benson	496	41	2020-05-13
Andrew	Jensen	192	79	2009-09-13
Shirley	Maddox	327	73	1994-07-29
Alicia	Cooper	345	66	1962-04-17
Ian	Hansen	158	54	1980-08-06
Jonathan	Mendez	61	80	2023-09-08
Jason	Jones	425	65	1999-09-21
Nicole	Cummings	195	33	2001-02-26
Gary	Stevens	38	50	1982-09-08
Douglas	Cox	253	79	2010-11-15
David	Dodson	29	65	2009-09-11
Jason	Moore	334	41	1984-05-13
Laura	Greene	142	28	2002-09-15
Gary	Daniel	160	56	1960-07-24
Toni	Silva	407	45	1985-04-19
Richard	Wells	256	34	1947-01-17
Brent	Carter	7	58	1957-01-02
Connor	Williams	343	57	2009-08-13
Andrea	Austin	305	37	1947-07-10
Rebecca	Thompson	123	60	2015-09-13
Diana	Johns	29	78	2011-09-22
Rita	Kim	118	68	2014-03-12
Sara	Taylor	139	76	1964-07-30
Susan	Zhang	323	39	2016-07-26
Margaret	Turner	166	58	1992-08-04
Charles	Potter	419	43	1976-11-13
Stephanie	Wood	332	37	1970-10-05
David	Fernandez	394	46	1999-05-08
Richard	Pennington	233	37	1991-01-07
Stephanie	Ayala	11	73	1976-11-19
Lisa	Roberts	178	37	1966-05-13
Donald	Howard	105	42	2009-05-22
David	Reyes	149	77	1980-11-28
Gregory	Johnson	350	45	1967-02-28
Patricia	Santos	301	74	1979-04-22
Andrew	Miller	76	24	1988-04-21
Amy	Ryan	129	53	1980-06-10
Kimberly	Thomas	327	21	1956-09-20
Kenneth	Charles	122	24	2020-01-15
Deborah	Webb	61	24	2001-03-17
Ashley	Taylor	154	76	1992-08-04
Amber	Bartlett	274	47	1964-08-26
Erik	Schwartz	268	60	1971-10-03
Stephanie	Swanson	44	68	2012-05-18
Meagan	Hess	328	72	2012-01-25
Samantha	King	75	31	1961-04-28
Tina	Rosario	170	22	1957-09-16
Felicia	Rogers	71	37	2008-04-24
Laura	Williams	476	53	1975-10-22
Michael	Simmons	173	23	1953-08-08
Michael	Estrada	463	19	1969-03-10
Edwin	Ross	458	46	2023-05-09
Becky	Edwards	412	72	2017-05-04
Melanie	Matthews	109	59	1968-02-04
Brandon	Spencer	168	30	2003-07-06
Robin	Jordan	306	76	1980-05-31
Ronald	Holt	129	19	1978-02-11
Anthony	Hoffman	386	68	1946-10-08
Amy	Conner	96	36	2001-11-07
Alexandra	Williams	15	48	1983-08-15
Justin	Black	54	28	1989-04-30
Ashley	Hernandez	391	43	1958-05-15
Robert	Cunningham	408	61	1960-03-27
Barbara	Marshall	198	42	1980-05-25
Diana	Carter	339	61	1992-06-10
Marissa	Allen	93	39	2003-04-08
Thomas	Vang	410	61	1959-09-14
Johnny	Brown	389	49	1985-02-28
Amanda	Gordon	4	45	1961-01-01
Derek	Mckay	107	45	2019-06-21
Leslie	Cook	456	44	1982-01-04
Sabrina	Li	456	74	1948-06-03
Gregory	Trujillo	425	29	2004-02-04
Courtney	Brown	211	38	1984-05-04
Brenda	Solis	156	38	1981-05-01
Darlene	Taylor	207	65	1956-04-06
Dale	Adams	246	28	1995-05-10
Shelly	Brown	392	70	1950-06-06
Leslie	Parsons	121	54	2011-11-21
Carmen	Ballard	117	70	1987-06-03
John	Sims	367	22	2007-05-14
Victoria	Griffin	204	27	1980-10-01
Christine	Elliott	397	75	1994-03-03
Robert	Smith	263	48	1981-05-10
Heather	Guerra	483	51	1987-10-06
Brian	Smith	438	22	1988-08-08
Emily	Harvey	331	78	2020-09-29
Debra	Winters	123	26	1957-09-19
Richard	Torres	228	37	2012-05-25
Barbara	Villa	198	56	1995-03-24
Melissa	Mcneil	43	33	1976-08-17
Lisa	Mckee	451	63	1998-06-17
Mary	Cooley	470	40	1982-04-27
Jennifer	Melton	485	30	1952-06-21
Ashley	Ellis	250	63	2019-03-09
Diana	Hudson	163	22	1993-10-25
Jennifer	Rowe	400	68	2015-02-20
David	Hill	344	18	1990-04-25
Richard	Martinez	270	75	1963-08-31
Edward	Jimenez	423	78	2015-10-01
Thomas	Sherman	255	42	1967-10-31
Anne	Wise	364	42	1953-07-31
Evan	Kelley	302	69	2017-09-26
Rachel	Johnson	307	27	1948-06-09
Rachel	Herman	456	23	1951-01-13
Lauren	Williams	326	55	1956-09-06
Anthony	Pierce	290	63	1994-07-23
Samuel	Kim	420	75	1948-03-29
Bobby	Salinas	427	41	1997-10-04
Ana	Cruz	253	79	1954-04-28
Michelle	Martinez	386	58	1994-08-11
Kristopher	Ramos	394	75	1975-07-25
Melissa	Walsh	98	63	1993-03-06
Bobby	Fields	175	46	1961-01-08
Chris	Contreras	395	24	1988-01-25
Ricky	Wells	244	63	1949-08-20
Zachary	Harvey	260	42	2013-11-01
Kathryn	Gonzales	419	47	2006-04-02
Christopher	Martin	244	60	2023-08-02
Ivan	Turner	206	52	2001-05-08
Craig	Fletcher	401	33	2002-11-25
Kevin	Cannon	434	63	1949-09-17
Anthony	Garrison	427	66	1990-07-13
Kathy	Miller	42	30	2009-08-31
Melissa	Mann	443	57	1995-10-22
Jamie	Rose	122	48	1953-03-30
Danny	Hall	225	56	2009-11-03
Joshua	Hall	33	31	1960-09-11
David	Fletcher	278	42	1985-01-02
Jasmine	Martinez	57	50	2023-03-18
Elizabeth	Reynolds	210	60	1946-09-16
Lauren	Gonzales	477	39	2011-09-25
Justin	Smith	63	69	1996-03-05
Donald	Anderson	230	62	2020-01-08
Sarah	Briggs	468	74	2021-08-24
Amy	Kelley	217	18	1946-01-24
Ronald	Galvan	374	55	1981-04-11
Megan	Stephens	257	25	1991-06-28
Sonya	Chan	35	24	1978-09-02
Marc	Stuart	136	60	2017-11-20
Kelly	Grimes	140	31	2008-11-15
Brittany	Taylor	349	71	1967-04-01
Tammy	Reid	395	53	2012-05-06
Antonio	Lewis	338	70	1985-09-29
Dustin	Bates	275	56	1995-07-28
Donna	Martin	388	76	2010-06-06
Jacob	Gutierrez	439	35	2005-04-08
Terri	Brown	465	72	1976-11-20
Randy	Glass	29	68	2020-09-03
James	Lyons	187	26	2007-01-01
Joseph	Adams	462	70	2022-05-29
Samantha	Harris	15	21	2009-03-05
Mary	Sanchez	212	47	1946-05-27
Brenda	Ramos	148	30	2018-11-08
Philip	Austin	266	51	2000-07-16
Donald	Jordan	438	52	1948-03-08
Teresa	Decker	115	57	1962-08-04
Michael	Weaver	31	33	1955-08-11
Nathan	Peterson	78	55	1982-05-06
Vanessa	Maxwell	260	75	1947-01-10
Robert	Anderson	54	36	2003-02-26
Jonathan	Rogers	371	70	2001-08-22
Karen	Robertson	263	54	2020-07-06
James	Kelly	337	41	1988-11-08
Ruth	Evans	67	65	2007-10-20
Charles	Morales	280	24	1956-02-04
Michael	Martin	419	58	1999-08-02
Richard	Goodman	173	47	2000-11-17
Megan	Baker	60	32	2011-08-13
Christian	Wong	287	35	1967-07-24
Nina	Garcia	138	28	1961-03-02
April	Padilla	396	20	1969-04-06
Daniel	Bennett	488	19	1973-04-06
Jasmine	Turner	475	78	2008-10-06
David	Little	335	48	1949-11-29
John	Castillo	33	77	1960-04-02
Anna	Ramos	333	48	1997-09-04
Jasmine	Boyer	419	19	1985-05-31
Andrew	Brooks	495	52	1987-09-25
Jodi	Bates	11	67	2008-11-18
Jennifer	Hogan	59	30	2022-07-21
Brittany	Rodriguez	78	71	2001-06-12
Cathy	Haley	20	30	1961-11-09
Michelle	Allen	2	33	1990-10-18
Brittney	Thomas	232	29	2012-05-12
Mitchell	Fischer	241	58	2010-08-08
Michael	Barr	31	28	2015-09-02
Morgan	Ryan	182	78	1968-08-06
Samantha	Sanchez	48	23	1997-01-07
Emily	Ruiz	437	27	1980-11-15
Melanie	Mullins	75	31	1997-07-28
Patricia	Lam	102	32	1961-05-30
Jennifer	Ramirez	48	42	1956-05-09
Paige	Cox	93	23	2020-02-28
Pamela	Owen	142	23	2008-05-23
Billy	Werner	497	52	1964-04-26
Cheryl	Jimenez	329	41	1988-04-17
Kelsey	Pineda	399	55	1951-07-12
Wendy	Ibarra	260	65	1989-03-10
Amanda	Jordan	367	23	1991-01-20
Lisa	Dixon	245	75	1975-11-16
Cynthia	Clark	469	44	1971-04-21
Michael	Murphy	459	22	2010-11-28
Karen	Taylor	319	37	1993-11-24
Molly	Davis	249	21	2008-08-13
Taylor	Cox	161	77	2006-08-14
Robert	Castro	115	51	1969-07-17
Taylor	Adkins	332	20	1965-02-10
Laura	Rogers	314	43	1983-06-04
Caitlin	Coleman	401	65	1994-01-08
Kelly	Santos	310	18	1963-04-12
Taylor	Mckay	418	38	1947-05-29
Eric	Alvarez	492	18	1966-11-01
Dillon	Moore	315	56	1967-03-28
Grant	Stewart	414	60	1989-09-08
Michael	Shaffer	409	70	1995-10-29
John	Cowan	452	47	1968-09-29
Patricia	Ochoa	357	45	1978-08-13
Timothy	Ware	343	50	1967-11-15
Christopher	Wiley	305	44	1960-06-11
William	Mcgee	497	71	2004-04-07
Keith	Brown	68	25	1963-04-17
Melissa	Martinez	254	60	1971-05-02
Steve	Campbell	98	37	1996-02-12
Theresa	Baker	178	42	2018-05-03
Donald	Evans	195	66	1976-06-22
Jennifer	Baker	117	46	2003-05-01
Timothy	Vazquez	351	48	1968-01-12
Jill	Brown	282	61	1989-09-13
Jennifer	Spencer	175	61	1948-10-05
Adrienne	Nunez	238	78	1990-06-21
Christopher	Conrad	155	20	1952-11-02
Linda	Owens	160	22	1990-11-05
Alexis	Gomez	468	28	2004-08-09
Matthew	Horton	293	58	1993-05-16
John	Forbes	43	59	1975-01-09
Craig	Diaz	207	38	2000-08-29
Judy	Rivera	167	45	1962-09-03
Amanda	Richardson	217	40	1976-08-05
Tracy	Hahn	240	41	1957-04-20
David	Hancock	207	25	2003-04-14
John	Henry	367	22	1985-06-23
Matthew	Kennedy	419	29	1969-07-24
Casey	Cortez	91	32	1997-11-25
Jessica	Patel	145	51	1969-09-05
Timothy	Owen	347	31	1979-01-15
Krystal	Hicks	247	60	1984-05-22
Timothy	Morgan	346	37	1971-11-29
Jessica	Baxter	43	35	1975-03-16
Bruce	Ramirez	238	70	1973-11-30
Valerie	Hurst	230	70	1984-06-20
Michael	Stokes	50	43	1982-07-20
Brandon	Gibson	25	32	1987-03-05
Kimberly	Freeman	51	50	2004-11-16
James	Bennett	31	50	1991-05-15
Tyler	Kelly	156	35	1991-07-05
Timothy	Colon	324	70	1997-06-11
Raven	Webb	487	48	1949-11-25
Maureen	Nelson	18	61	1975-02-17
Thomas	Smith	278	72	2000-02-13
Dawn	Hernandez	489	43	2003-11-30
Kristine	Reyes	205	55	1950-05-15
Alan	Hale	405	79	2017-05-13
Mark	Saunders	129	58	1957-07-26
Scott	Carter	408	66	1987-02-23
Dawn	Price	418	43	1951-08-24
Brandon	Davies	223	53	1954-08-28
Gina	Holmes	309	46	2013-09-21
Valerie	Juarez	124	44	1987-04-20
Jessica	Maldonado	41	74	1996-08-25
Maureen	Rivera	266	46	1953-09-23
Alejandra	Woods	40	23	1958-10-17
Kimberly	Cook	82	37	1995-11-02
James	Maldonado	129	31	1992-05-06
Kathleen	Cruz	294	31	1951-10-01
Michelle	Evans	303	30	1962-04-25
Andrea	Martinez	291	30	2021-04-21
Gary	Vazquez	205	62	1962-03-19
Ronald	Henderson	355	80	2009-05-28
Joshua	Hunter	373	22	1972-11-08
Alexander	Frazier	254	54	1972-02-10
Lori	Torres	410	20	1974-09-01
Daniel	Day	225	39	1963-06-10
Daniel	Moran	158	27	1996-04-29
Gina	Fields	409	38	1992-01-28
Stephanie	Lewis	459	73	1947-10-14
David	Romero	319	32	2003-06-28
Carlos	Jacobs	246	53	1996-01-30
Jamie	Wade	266	56	1949-01-11
Tracy	Fischer	302	45	1996-01-09
Christian	Martinez	342	47	1979-02-06
Laurie	Morris	390	66	1962-02-07
Rebecca	Hanson	142	72	1997-11-09
Jeffery	Walker	57	77	2008-03-22
Scott	Chavez	114	26	1956-09-13
Joshua	Cox	253	49	2019-04-03
Christopher	Rogers	191	48	1974-07-20
Diana	James	368	72	1963-05-04
Stephanie	Horn	328	49	1967-04-08
Jonathan	Mccoy	118	33	1984-05-25
Melissa	Kaiser	112	73	2020-01-29
Jennifer	Howell	155	65	1969-05-01
William	Gordon	40	62	1958-05-06
Jill	Lane	108	67	1974-08-20
Desiree	Phelps	139	33	1947-02-15
Jonathan	Welch	488	61	1997-11-17
Nathaniel	Brewer	269	57	2010-04-28
Jessica	Valencia	422	52	2011-09-28
John	Garcia	410	18	1971-09-01
Phillip	Barron	234	53	1963-09-05
Frank	Lewis	84	27	1947-01-13
Evan	Wright	224	58	1990-10-01
Reginald	Fuller	176	70	1981-09-14
Deborah	Larson	171	25	1993-01-16
David	Whitehead	302	51	1961-04-07
Shawn	Owen	45	75	1975-04-06
Sarah	Turner	211	28	1992-09-14
Arthur	Perez	194	40	1991-01-25
Robert	Vega	316	38	2015-01-26
Joshua	Villegas	337	48	1994-07-09
Ronnie	Parks	496	54	1988-04-06
Nicole	Johnson	111	72	1983-05-27
Sheena	Jackson	214	73	1962-05-17
Amanda	Mitchell	243	68	1954-02-25
Jennifer	Thomas	71	23	1992-05-09
Sean	Wolf	448	48	1972-08-15
William	Martinez	215	32	1994-10-21
Victoria	Wilson	406	50	1989-10-21
Nancy	Page	33	53	2006-03-05
Katie	Cole	307	42	1962-06-16
Taylor	Fletcher	218	21	1957-07-11
Bobby	Rivera	342	57	1978-06-24
Timothy	White	148	22	2010-09-25
Vanessa	Buckley	214	69	1967-05-02
Charles	Mckenzie	370	76	1978-03-08
Maria	White	153	40	1962-06-08
David	Holt	375	21	1954-05-18
Nicole	Roberts	423	21	2000-05-16
Kerri	Allen	48	78	2014-09-19
Lori	Jones	34	29	1983-01-21
Laura	Warner	441	57	1967-04-26
Sherri	White	441	39	1989-05-22
Mike	Trujillo	254	21	1954-04-10
Amanda	Washington	174	29	1978-01-20
Kimberly	Clark	472	58	1958-03-30
Jackie	Arnold	242	58	1950-04-09
John	Rose	33	61	1959-08-25
Nicole	Johnson	454	48	2014-11-12
William	Miller	50	37	1963-08-17
Nicholas	Cohen	173	63	2002-05-02
Kaitlyn	Pope	318	30	1950-09-22
Alyssa	Cruz	119	56	1976-10-23
Steven	Johnson	172	79	1969-11-20
Steven	Parker	288	78	1946-02-22
Danielle	Johnson	322	29	1992-05-01
Hannah	Lester	45	51	1975-03-19
James	Turner	220	52	1980-06-10
Courtney	Coffey	72	30	1978-05-28
Michael	Baker	5	76	2002-10-01
Sean	Vincent	14	18	1956-03-09
Jason	Wood	32	58	1966-02-27
Joanne	Martinez	270	34	2000-05-13
Lori	Martin	462	43	1961-06-23
Russell	White	431	31	1952-08-17
Sandra	Lewis	201	67	1962-09-28
Sarah	Walls	339	23	2013-04-12
William	Cooper	65	35	1994-11-04
Casey	Bender	383	20	1946-03-09
Michael	Robinson	255	38	1968-11-09
Paul	Craig	2	47	1989-05-05
Martha	Howard	148	53	1954-01-22
Charles	Phillips	349	69	1956-07-21
Pamela	Fleming	43	43	1951-09-16
Allen	Williamson	295	21	2006-08-29
Christian	Hall	107	47	1974-03-02
Theresa	Martin	24	38	1974-05-16
Cory	Thompson	127	40	1984-03-22
Jenna	Smith	179	66	1995-06-25
Karl	Torres	387	74	2019-05-13
Robert	Thompson	250	78	1971-06-16
Alexander	Clark	125	38	2004-09-05
Peter	Rocha	111	37	2020-10-20
Matthew	Mendez	447	36	1951-05-28
Brian	Parsons	345	24	2005-03-24
Brittany	Willis	349	28	1946-08-07
Joanne	Riley	121	23	1962-02-06
Lisa	Watson	60	68	2018-02-09
Shawn	Blake	357	60	2008-06-03
Andre	Brooks	171	29	2003-09-30
Jeffrey	Murphy	488	35	1969-11-21
Albert	Smith	269	77	1968-01-15
William	Washington	459	18	1972-09-29
Desiree	Hunt	161	54	1985-10-23
Jennifer	Rosario	39	35	1996-03-27
Angela	Villegas	176	36	2010-06-07
Michael	Miller	410	38	1994-02-05
Michael	Sanchez	336	61	1955-08-27
Timothy	Farrell	375	32	1996-08-30
Rebecca	Alvarez	400	19	1955-10-01
Jessica	Mclaughlin	446	24	1994-06-05
Susan	Valencia	446	57	1987-03-28
Sandy	Cox	419	51	2010-11-29
Richard	Mcgee	230	32	2020-08-07
Jesse	Ray	263	23	1952-09-23
Lauren	Bautista	291	79	1988-02-15
Joshua	Garza	181	69	2002-11-27
David	Villa	230	35	2004-02-12
Tracy	Scott	69	65	1964-09-11
Tara	Potter	118	62	1948-03-28
Robert	Guzman	334	69	2007-08-16
Steven	Lloyd	57	61	1963-01-05
Peter	Flores	284	80	1978-01-08
Leslie	Nunez	24	71	2009-04-19
Angela	Rodriguez	415	25	1954-07-30
Erica	Johnson	47	69	1966-02-20
Jason	Deleon	478	48	2023-10-24
Michael	Kim	269	44	2001-08-03
Johnny	Huber	275	60	1948-01-22
Jon	Pittman	101	66	1990-07-22
Christopher	Shaffer	73	60	1981-08-10
Kristen	Anderson	373	59	2018-06-19
Audrey	Contreras	338	50	1997-06-04
Elizabeth	Bradley	111	65	2008-05-01
Mark	Reeves	265	26	1954-11-27
Jamie	Thompson	157	73	1969-03-21
Tiffany	Hill	335	79	1979-04-18
Henry	Shah	323	46	1986-11-09
Justin	Brown	371	55	1946-11-27
Edward	Lester	223	77	1980-07-07
James	Mitchell	179	69	1972-02-14
Michael	Clay	410	36	2021-07-24
Anna	Russell	170	74	1974-02-06
Ryan	Flowers	94	52	1966-10-12
Marc	Kane	386	67	1967-05-13
Jeremy	Dunlap	167	31	2009-07-02
Brittany	Cooke	442	52	1981-07-23
Jessica	Johnson	132	63	1967-04-07
Tammy	Esparza	433	34	1950-08-23
Victoria	Cruz	283	32	2020-01-09
Matthew	Sullivan	372	38	1956-02-15
Dana	Valenzuela	217	63	2001-01-10
Richard	Burton	21	21	1957-09-17
Austin	Li	473	54	1972-03-26
Kristie	Walsh	230	72	2005-02-21
Steven	Dudley	209	58	2023-09-24
Nicholas	Ortiz	105	33	1967-11-15
Heidi	Wright	401	49	1994-02-27
Charles	Smith	156	77	1949-04-02
Nathaniel	Jacobs	248	30	1991-04-22
Erica	Cooper	231	33	1991-08-27
Sara	Stewart	311	77	2000-10-07
Larry	Davis	65	21	1967-04-26
Ashley	James	267	24	1978-09-18
Whitney	Romero	61	21	1952-05-30
John	Walsh	323	50	2000-03-06
William	Jones	258	28	1973-02-09
Danielle	Gross	278	27	1969-03-03
Kayla	Kennedy	369	55	1988-03-27
William	Davis	9	75	1985-09-16
James	Thompson	454	53	1991-09-09
Victor	Wilkins	448	51	2014-04-04
Sarah	Proctor	161	71	1991-06-21
Jeremy	Johnson	62	63	2019-01-30
Jesse	Reed	404	70	1989-11-04
Kelly	Moore	148	44	2014-09-04
Dawn	Moss	479	29	2018-11-24
Paula	Ryan	402	59	2011-02-10
Randy	Cunningham	152	36	2007-11-02
Yesenia	Bartlett	129	48	2009-03-27
Ashley	Thomas	129	67	2006-03-31
Daniel	Schmidt	201	65	1991-08-29
Tammy	Garcia	72	50	2014-08-03
Norma	Wells	442	54	1980-11-28
James	Ruiz	316	59	1950-06-28
Desiree	Rogers	491	37	1975-11-14
Antonio	Brown	488	76	2008-07-01
Yolanda	Hopkins	295	45	2018-03-12
Timothy	Griffith	59	35	2009-04-25
Crystal	Brown	245	42	1954-04-30
Cheryl	Woods	428	46	1997-05-11
Andrew	Weeks	235	60	1949-05-17
William	Howe	289	22	1968-05-24
Edward	Casey	427	64	1956-07-11
Kevin	Landry	290	59	1952-08-10
Jesse	Garcia	420	55	2000-07-07
Kelly	Stevenson	129	49	1994-01-08
Michael	Fernandez	480	54	2000-05-05
Matthew	Johnson	272	39	2018-04-12
Jessica	Clark	146	40	2018-05-29
Kim	Reed	301	66	1975-10-13
Christopher	Gilbert	117	38	2012-04-26
Morgan	Mack	18	48	1966-03-30
Jason	Schroeder	197	77	1964-06-04
Kathy	Reid	378	52	1999-02-21
Cody	Pope	383	66	1987-01-19
Julie	Park	68	75	2008-04-18
Diane	Farley	500	23	1996-06-22
Tiffany	Nguyen	404	78	2021-03-12
Jennifer	Johnson	416	47	1949-09-06
John	Atkinson	469	49	1976-01-02
Adam	Brown	204	43	1968-07-15
Emily	Ryan	102	30	1973-04-11
Erika	Martinez	135	25	1950-09-17
Laura	Kerr	62	49	2022-05-15
Joseph	Holt	403	19	2020-07-31
Christian	Mcdaniel	338	68	1969-08-02
Erin	Norris	83	62	2017-09-18
Karen	Obrien	335	32	1997-08-04
Patricia	Thompson	390	58	1988-04-23
Jose	Alvarado	237	58	2011-03-13
Anthony	Gardner	288	43	2001-04-20
Andrew	Phillips	13	28	1980-05-20
Rodney	Welch	244	73	2014-04-09
Benjamin	Harrell	207	42	2014-05-08
Leslie	Anderson	95	20	2016-02-21
Abigail	Cohen	457	62	2008-04-21
Matthew	Smith	277	57	1978-06-16
Monica	Sanders	379	69	1992-03-29
Karen	Bryant	103	57	2013-04-06
Brandon	Andersen	218	20	2016-03-30
Robert	Grant	423	72	1997-01-18
Tammy	Bates	174	49	1973-04-09
Gilbert	Johnson	124	36	2011-01-12
Charles	Simmons	83	26	2012-08-16
Kara	Lopez	235	23	1953-03-11
William	Henderson	176	46	1967-11-09
Ryan	Gates	449	26	1980-06-08
Tanya	Allen	253	41	1987-07-10
Christian	Cole	144	54	1954-03-29
Karen	Jackson	234	24	2011-11-21
Chelsea	Mcclure	338	59	1997-08-29
Julie	Sweeney	2	64	1947-09-18
Sean	Liu	437	56	1959-03-29
Rodney	Mejia	150	73	2008-04-14
Thomas	Jones	444	21	2023-03-24
Jacqueline	Steele	190	27	2012-01-24
Carl	Morris	397	70	2013-06-12
Cheryl	Stanley	402	63	1976-08-30
Jason	Wallace	194	26	1964-05-11
Joseph	Fox	23	67	1964-09-29
Robert	Lloyd	244	37	1978-11-25
Lisa	Sullivan	79	26	1991-03-10
Jason	Rios	467	56	2009-03-28
Cynthia	Wiggins	86	19	2001-05-12
Melody	Williams	10	63	2013-03-19
Sharon	Baker	224	29	1966-06-19
Helen	Jones	77	41	1960-01-18
Tamara	Thomas	89	47	2003-07-26
Ashley	Contreras	179	34	2016-04-14
Lisa	Perez	101	70	1981-05-31
Deborah	Blankenship	278	43	1957-11-17
Bradley	Sutton	233	71	1946-06-30
Jason	Powell	49	31	1974-01-02
Alyssa	Pitts	318	72	1976-05-23
Amy	Vargas	384	75	1984-01-30
Benjamin	Henson	436	30	2020-07-01
Anthony	Crane	52	20	1946-11-17
Adam	Medina	17	55	1954-08-01
David	Perez	173	77	2002-01-18
Jessica	Price	213	59	1949-09-07
Christopher	Alexander	17	20	2015-07-29
Edward	Miller	407	37	1996-08-20
Nathan	Sawyer	108	51	1999-01-21
Timothy	Moore	74	52	1950-03-20
Cindy	Powell	498	41	1983-08-15
Cathy	Newton	21	57	1949-03-09
Michael	Mills	216	32	1990-08-18
Paul	Woods	236	37	1988-08-03
Timothy	Woods	146	33	2019-02-11
Ryan	Lynn	255	39	1996-11-15
Clifford	Hansen	133	50	2009-03-20
Ashley	Kennedy	343	41	1998-05-05
